1,2025-02-10 11:12:21.107000,2025-02-10 13:12:21.107000,Koncert,Rock Festival,5000,Bezpečnostné opatrenia prijaté
512,2024-10-07 08:40:00.000000,2024-10-07 09:24:47.000000,Súkromná udalosť,Firemný teambuilding,84,"Veľký záujem verejnosti, vysoká účasť."
513,2024-11-30 12:11:00.000000,2024-11-30 12:58:44.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1524,Z bezpečnostných dôvodov boli prijaté opatrenia.
514,2024-04-03 13:58:00.000000,2024-04-03 14:44:58.000000,Kultúrne podujatie,Výstava súčasného umenia,999,"Veľký záujem verejnosti, vysoká účasť."
515,2024-08-20 13:10:00.000000,2024-08-20 13:53:22.000000,Verejná akcia,Svetový deň dobrovoľníctva,601,Nahlásené menšie technické problémy.
516,2025-02-08 16:52:00.000000,2025-02-08 17:34:28.000000,Vopred nahlásené podujatie,Otvorenie novej galérie,977,Nahlásené menšie technické problémy.
517,2024-06-25 09:51:00.000000,2024-06-25 10:32:13.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,71,"Veľký záujem verejnosti, vysoká účasť."
518,2024-09-16 10:00:00.000000,2024-09-16 10:41:51.000000,Športové podujatie,Bežecká súťaž na 10 km,3605,"Veľký záujem verejnosti, vysoká účasť."
519,2024-04-12 15:09:00.000000,2024-04-12 15:53:22.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,473,Počas podujatia došlo k nepredvídaným komplikáciám.
520,2024-07-07 19:20:00.000000,2024-07-07 20:05:05.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,112,Počas podujatia došlo k nepredvídaným komplikáciám.
521,2024-02-19 12:39:00.000000,2024-02-19 13:25:20.000000,Náboženské a duchovné podujatie,Veľkonočné stretnutie veriacich,354,Z bezpečnostných dôvodov boli prijaté opatrenia.
522,2024-09-17 11:54:00.000000,2024-09-17 12:35:11.000000,Súkromná udalosť,Rodinné stretnutie v parku,97,Z bezpečnostných dôvodov boli prijaté opatrenia.
523,2024-08-06 16:23:00.000000,2024-08-06 17:06:27.000000,Kultúrne podujatie,Jazzový koncert v parku,544,Nahlásené menšie technické problémy.
524,2024-07-08 15:56:00.000000,2024-07-08 16:38:07.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,661,"Veľký záujem verejnosti, vysoká účasť."
525,2024-06-02 12:18:00.000000,2024-06-02 13:02:33.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1799,Počas podujatia došlo k nepredvídaným komplikáciám.
526,2024-11-21 14:43:00.000000,2024-11-21 15:24:09.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,838,Z bezpečnostných dôvodov boli prijaté opatrenia.
527,2024-10-18 16:15:00.000000,2024-10-18 17:02:01.000000,Súkromná udalosť,Rodinné stretnutie v parku,52,Z bezpečnostných dôvodov boli prijaté opatrenia.
528,2024-03-02 16:01:00.000000,2024-03-02 16:44:59.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1242,Nahlásené menšie technické problémy.
529,2024-07-16 18:22:00.000000,2024-07-16 19:05:32.000000,Športové podujatie,Národný šachový turnaj,4310,"Veľký záujem verejnosti, vysoká účasť."
530,2024-06-21 15:03:00.000000,2024-06-21 15:49:10.000000,Politické a spoločenské podujatie,Tlačová konferencia vládneho predstaviteľa,2600,Podujatie malo pozitívny ohlas v médiách.
531,2024-07-17 14:17:00.000000,2024-07-17 15:04:15.000000,Kultúrne podujatie,Jazzový koncert v parku,915,Počas podujatia došlo k nepredvídaným komplikáciám.
532,2024-03-22 18:00:00.000000,2024-03-22 18:49:57.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,766,Z bezpečnostných dôvodov boli prijaté opatrenia.
533,2024-07-07 18:05:00.000000,2024-07-07 18:52:31.000000,Súkromná udalosť,Rodinné stretnutie v parku,69,Podujatie prebiehalo bez incidentov.
534,2024-08-12 15:31:00.000000,2024-08-12 16:15:46.000000,Politické a spoločenské podujatie,Tlačová konferencia vládneho predstaviteľa,1797,"Veľký záujem verejnosti, vysoká účasť."
535,2024-08-13 17:37:00.000000,2024-08-13 18:24:05.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,326,Nahlásené menšie technické problémy.
536,2024-12-07 10:43:00.000000,2024-12-07 11:31:12.000000,Náboženské a duchovné podujatie,Ekumenická bohoslužba,811,Nahlásené menšie technické problémy.
537,2024-10-07 14:40:00.000000,2024-10-07 15:22:48.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,128,Nahlásené menšie technické problémy.
538,2024-08-29 17:17:00.000000,2024-08-29 18:05:50.000000,Politické a spoločenské podujatie,Pochod za práva žien,1370,Z bezpečnostných dôvodov boli prijaté opatrenia.
539,2024-07-07 15:08:00.000000,2024-07-07 15:52:54.000000,Náboženské a duchovné podujatie,Meditačný workshop,686,Nahlásené menšie technické problémy.
540,2024-11-02 11:16:00.000000,2024-11-02 11:57:18.000000,Vzdelávacie podujatie,Konferencia o ochrane životného prostredia,193,Podujatie malo pozitívny ohlas v médiách.
541,2024-05-31 14:45:00.000000,2024-05-31 15:29:59.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,372,Počas podujatia došlo k nepredvídaným komplikáciám.
542,2024-04-14 14:41:00.000000,2024-04-14 15:30:14.000000,Športové podujatie,Svetový šampionát v plávaní,3770,Počas podujatia došlo k nepredvídaným komplikáciám.
543,2024-04-04 14:09:00.000000,2024-04-04 14:52:25.000000,Kultúrne podujatie,Letný filmový festival,1076,Počas podujatia došlo k nepredvídaným komplikáciám.
544,2024-09-11 16:16:00.000000,2024-09-11 17:00:04.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,185,Počas podujatia došlo k nepredvídaným komplikáciám.
545,2024-02-14 10:26:00.000000,2024-02-14 11:12:53.000000,Verejná akcia,Pouličný trh a remeslá,899,Nahlásené menšie technické problémy.
546,2025-02-07 10:47:00.000000,2025-02-07 11:31:13.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,144,"Veľký záujem verejnosti, vysoká účasť."
547,2024-03-08 12:59:00.000000,2024-03-08 13:43:13.000000,Športové podujatie,Bežecká súťaž na 10 km,2172,Z bezpečnostných dôvodov boli prijaté opatrenia.
548,2024-08-21 08:50:00.000000,2024-08-21 09:34:01.000000,Súkromná udalosť,Svadobná hostina,46,Podujatie prebiehalo bez incidentov.
549,2024-08-21 12:33:00.000000,2024-08-21 13:15:51.000000,Politické a spoločenské podujatie,Protest proti korupcii,625,Z bezpečnostných dôvodov boli prijaté opatrenia.
550,2024-12-16 09:00:00.000000,2024-12-16 09:48:52.000000,Neočakávané podujatie,Náhla evakuácia budovy,189,Počas podujatia došlo k nepredvídaným komplikáciám.
551,2024-10-16 11:32:00.000000,2024-10-16 12:18:57.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,927,Nahlásené menšie technické problémy.
552,2024-11-22 13:36:00.000000,2024-11-22 14:20:26.000000,Neočakávané podujatie,Náhla evakuácia budovy,86,"Veľký záujem verejnosti, vysoká účasť."
553,2024-05-10 13:20:00.000000,2024-05-10 14:02:36.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,446,Z bezpečnostných dôvodov boli prijaté opatrenia.
554,2024-05-30 09:51:00.000000,2024-05-30 10:37:50.000000,Kultúrne podujatie,Výstava súčasného umenia,705,"Veľký záujem verejnosti, vysoká účasť."
555,2024-09-27 12:36:00.000000,2024-09-27 13:24:08.000000,Súkromná udalosť,Súkromná oslava narodenín,47,Podujatie prebiehalo bez incidentov.
556,2024-08-27 16:50:00.000000,2024-08-27 17:36:38.000000,Kultúrne podujatie,Letný filmový festival,1167,Z bezpečnostných dôvodov boli prijaté opatrenia.
557,2024-10-29 19:22:00.000000,2024-10-29 20:10:33.000000,Neočakávané podujatie,Náhly výpadok elektriny,81,Nahlásené menšie technické problémy.
558,2024-07-12 19:07:00.000000,2024-07-12 19:48:03.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,141,Z bezpečnostných dôvodov boli prijaté opatrenia.
559,2024-03-22 15:45:00.000000,2024-03-22 16:34:57.000000,Súkromná udalosť,Firemný teambuilding,38,Podujatie malo pozitívny ohlas v médiách.
560,2024-10-06 15:58:00.000000,2024-10-06 16:43:30.000000,Športové podujatie,Hokejový zápas finále ligy,4144,Počas podujatia došlo k nepredvídaným komplikáciám.
561,2025-01-18 09:30:00.000000,2025-01-18 10:19:24.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,970,Nahlásené menšie technické problémy.
562,2024-12-19 10:28:00.000000,2024-12-19 11:09:38.000000,Verejná akcia,Svetový deň dobrovoľníctva,380,"Veľký záujem verejnosti, vysoká účasť."
563,2024-04-28 10:12:00.000000,2024-04-28 10:57:03.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,606,Počas podujatia došlo k nepredvídaným komplikáciám.
564,2024-02-16 13:14:00.000000,2024-02-16 13:59:35.000000,Športové podujatie,Svetový šampionát v plávaní,2713,"Veľký záujem verejnosti, vysoká účasť."
565,2025-01-15 13:05:00.000000,2025-01-15 13:54:44.000000,Náboženské a duchovné podujatie,Ekumenická bohoslužba,465,Nahlásené menšie technické problémy.
566,2024-10-02 10:41:00.000000,2024-10-02 11:29:56.000000,Športové podujatie,Medzinárodný futbalový turnaj,4761,Z bezpečnostných dôvodov boli prijaté opatrenia.
567,2024-10-21 15:33:00.000000,2024-10-21 16:21:45.000000,Verejná akcia,Svetový deň dobrovoľníctva,470,Nahlásené menšie technické problémy.
568,2024-05-21 19:24:00.000000,2024-05-21 20:11:11.000000,Neočakávané podujatie,Náhla evakuácia budovy,36,"Veľký záujem verejnosti, vysoká účasť."
569,2024-09-21 10:30:00.000000,2024-09-21 11:12:50.000000,Kultúrne podujatie,Výstava súčasného umenia,477,Podujatie prebiehalo bez incidentov.
570,2024-08-27 18:17:00.000000,2024-08-27 19:04:41.000000,Politické a spoločenské podujatie,Protest proti korupcii,2830,Nahlásené menšie technické problémy.
571,2024-12-06 10:42:00.000000,2024-12-06 11:25:16.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,70,Počas podujatia došlo k nepredvídaným komplikáciám.
572,2024-02-12 11:32:00.000000,2024-02-12 12:20:30.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,465,"Veľký záujem verejnosti, vysoká účasť."
573,2024-10-30 12:29:00.000000,2024-10-30 13:14:11.000000,Neočakávané podujatie,Náhly výpadok elektriny,49,Nahlásené menšie technické problémy.
574,2024-07-06 17:39:00.000000,2024-07-06 18:22:36.000000,Kultúrne podujatie,Stand-up comedy večer,707,Nahlásené menšie technické problémy.
575,2024-07-08 13:17:00.000000,2024-07-08 14:06:14.000000,Súkromná udalosť,Firemný teambuilding,49,"Veľký záujem verejnosti, vysoká účasť."
576,2024-09-24 10:10:00.000000,2024-09-24 10:52:13.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,706,Počas podujatia došlo k nepredvídaným komplikáciám.
577,2024-10-18 08:03:00.000000,2024-10-18 08:51:20.000000,Neočakávané podujatie,Náhly výpadok elektriny,155,"Veľký záujem verejnosti, vysoká účasť."
578,2024-02-29 19:13:00.000000,2024-02-29 19:53:43.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,263,Nahlásené menšie technické problémy.
579,2024-08-25 09:48:00.000000,2024-08-25 10:32:14.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,985,"Veľký záujem verejnosti, vysoká účasť."
580,2024-04-26 10:49:00.000000,2024-04-26 11:30:50.000000,Neočakávané podujatie,Havária vodovodného potrubia,31,"Veľký záujem verejnosti, vysoká účasť."
581,2024-09-21 12:53:00.000000,2024-09-21 13:37:34.000000,Súkromná udalosť,Firemný teambuilding,50,Počas podujatia došlo k nepredvídaným komplikáciám.
582,2025-01-29 17:23:00.000000,2025-01-29 18:05:32.000000,Politické a spoločenské podujatie,Pochod za práva žien,2026,Nahlásené menšie technické problémy.
583,2024-03-26 16:19:00.000000,2024-03-26 17:08:10.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,513,Počas podujatia došlo k nepredvídaným komplikáciám.
584,2024-03-22 16:23:00.000000,2024-03-22 17:12:41.000000,Športové podujatie,Hokejový zápas finále ligy,4491,Nahlásené menšie technické problémy.
585,2025-01-13 13:22:00.000000,2025-01-13 14:09:27.000000,Kultúrne podujatie,Stand-up comedy večer,464,Z bezpečnostných dôvodov boli prijaté opatrenia.
586,2024-05-11 16:58:00.000000,2024-05-11 17:42:10.000000,Súkromná udalosť,Rodinné stretnutie v parku,65,Nahlásené menšie technické problémy.
587,2024-11-06 18:41:00.000000,2024-11-06 19:25:56.000000,Mimoriadna udalosť,Policajná operácia v centre,529,Počas podujatia došlo k nepredvídaným komplikáciám.
588,2025-02-02 18:55:00.000000,2025-02-02 19:39:48.000000,Športové podujatie,Hokejový zápas finále ligy,3912,Podujatie malo pozitívny ohlas v médiách.
589,2024-12-14 09:08:00.000000,2024-12-14 09:56:30.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,225,Počas podujatia došlo k nepredvídaným komplikáciám.
590,2024-02-18 09:23:00.000000,2024-02-18 10:05:16.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,2721,"Veľký záujem verejnosti, vysoká účasť."
591,2024-09-03 09:13:00.000000,2024-09-03 10:00:27.000000,Súkromná udalosť,Rodinné stretnutie v parku,40,Nahlásené menšie technické problémy.
592,2024-09-28 08:17:00.000000,2024-09-28 09:03:47.000000,Náboženské a duchovné podujatie,Ekumenická bohoslužba,474,Podujatie malo pozitívny ohlas v médiách.
593,2024-12-16 19:12:00.000000,2024-12-16 19:53:39.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,887,Z bezpečnostných dôvodov boli prijaté opatrenia.
594,2024-08-29 15:48:00.000000,2024-08-29 16:37:15.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,732,Z bezpečnostných dôvodov boli prijaté opatrenia.
595,2024-06-28 08:27:00.000000,2024-06-28 09:08:35.000000,Vzdelávacie podujatie,Hackathon pre študentov,257,"Veľký záujem verejnosti, vysoká účasť."
596,2024-03-28 11:07:00.000000,2024-03-28 11:55:39.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,657,"Veľký záujem verejnosti, vysoká účasť."
597,2024-11-27 10:35:00.000000,2024-11-27 11:24:31.000000,Športové podujatie,Svetový šampionát v plávaní,3895,"Veľký záujem verejnosti, vysoká účasť."
598,2024-03-22 09:22:00.000000,2024-03-22 10:03:57.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1908,Nahlásené menšie technické problémy.
599,2024-12-19 11:18:00.000000,2024-12-19 12:05:47.000000,Vopred nahlásené podujatie,Otvorenie novej galérie,849,"Veľký záujem verejnosti, vysoká účasť."
600,2024-09-11 12:10:00.000000,2024-09-11 12:52:01.000000,Vzdelávacie podujatie,Prednáška o umelej inteligencii,124,"Veľký záujem verejnosti, vysoká účasť."
601,2024-10-13 13:40:00.000000,2024-10-13 14:30:05.000000,Verejná akcia,Mestská diskusia so starostom,370,Počas podujatia došlo k nepredvídaným komplikáciám.
602,2024-04-05 13:19:00.000000,2024-04-05 14:07:54.000000,Neočakávané podujatie,Náhla evakuácia budovy,125,Podujatie malo pozitívny ohlas v médiách.
603,2024-07-11 09:29:00.000000,2024-07-11 10:15:58.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,211,Počas podujatia došlo k nepredvídaným komplikáciám.
604,2024-07-01 13:19:00.000000,2024-07-01 14:07:57.000000,Kultúrne podujatie,Literárna noc v knižnici,1200,Podujatie malo pozitívny ohlas v médiách.
605,2024-05-02 09:06:00.000000,2024-05-02 09:50:08.000000,Politické a spoločenské podujatie,Protest proti korupcii,2333,Podujatie malo pozitívny ohlas v médiách.
606,2024-10-04 18:52:00.000000,2024-10-04 19:39:22.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,33,Nahlásené menšie technické problémy.
607,2024-12-06 17:04:00.000000,2024-12-06 17:52:07.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,64,Podujatie malo pozitívny ohlas v médiách.
608,2024-05-25 18:33:00.000000,2024-05-25 19:22:19.000000,Kultúrne podujatie,Literárna noc v knižnici,342,Podujatie prebiehalo bez incidentov.
609,2024-04-22 10:55:00.000000,2024-04-22 11:39:33.000000,Verejná akcia,Svetový deň dobrovoľníctva,365,Podujatie prebiehalo bez incidentov.
610,2024-07-20 13:07:00.000000,2024-07-20 13:49:22.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,249,"Veľký záujem verejnosti, vysoká účasť."
611,2024-04-22 08:08:00.000000,2024-04-22 08:52:02.000000,Verejná akcia,Pouličný trh a remeslá,307,Z bezpečnostných dôvodov boli prijaté opatrenia.
612,2024-08-11 17:13:00.000000,2024-08-11 17:57:49.000000,Kultúrne podujatie,Jazzový koncert v parku,387,Podujatie malo pozitívny ohlas v médiách.
613,2024-07-12 08:55:00.000000,2024-07-12 09:44:31.000000,Športové podujatie,Hokejový zápas finále ligy,2380,Počas podujatia došlo k nepredvídaným komplikáciám.
614,2024-10-19 10:31:00.000000,2024-10-19 11:13:53.000000,Neočakávané podujatie,Náhla evakuácia budovy,141,Podujatie prebiehalo bez incidentov.
615,2024-09-08 08:03:00.000000,2024-09-08 08:45:22.000000,Neočakávané podujatie,Náhla evakuácia budovy,171,Počas podujatia došlo k nepredvídaným komplikáciám.
616,2024-12-25 14:22:00.000000,2024-12-25 15:04:59.000000,Verejná akcia,Svetový deň dobrovoľníctva,99,Nahlásené menšie technické problémy.
617,2024-09-05 08:52:00.000000,2024-09-05 09:40:58.000000,Súkromná udalosť,Firemný teambuilding,89,"Veľký záujem verejnosti, vysoká účasť."
618,2024-08-09 14:43:00.000000,2024-08-09 15:28:40.000000,Športové podujatie,Bežecká súťaž na 10 km,2274,Nahlásené menšie technické problémy.
619,2024-10-22 09:16:00.000000,2024-10-22 10:03:20.000000,Neočakávané podujatie,Dopravná nehoda na hlavnej ceste,104,Počas podujatia došlo k nepredvídaným komplikáciám.
620,2024-09-28 17:18:00.000000,2024-09-28 18:00:39.000000,Verejná akcia,Mestská diskusia so starostom,200,"Veľký záujem verejnosti, vysoká účasť."
621,2024-09-19 16:53:00.000000,2024-09-19 17:41:18.000000,Verejná akcia,Mestská diskusia so starostom,848,Počas podujatia došlo k nepredvídaným komplikáciám.
622,2024-08-28 08:36:00.000000,2024-08-28 09:21:50.000000,Neočakávané podujatie,Náhly výpadok elektriny,43,"Veľký záujem verejnosti, vysoká účasť."
623,2024-03-15 10:06:00.000000,2024-03-15 10:55:43.000000,Neočakávané podujatie,Náhla evakuácia budovy,178,Nahlásené menšie technické problémy.
624,2025-01-27 18:09:00.000000,2025-01-27 18:52:25.000000,Verejná akcia,Mestská diskusia so starostom,517,Počas podujatia došlo k nepredvídaným komplikáciám.
625,2024-12-21 17:27:00.000000,2024-12-21 18:12:45.000000,Vzdelávacie podujatie,Workshop digitálneho marketingu,493,"Veľký záujem verejnosti, vysoká účasť."
626,2024-10-11 18:59:00.000000,2024-10-11 19:48:10.000000,Športové podujatie,Hokejový zápas finále ligy,1581,Počas podujatia došlo k nepredvídaným komplikáciám.
627,2024-10-31 14:51:00.000000,2024-10-31 15:40:55.000000,Športové podujatie,Svetový šampionát v plávaní,3660,"Veľký záujem verejnosti, vysoká účasť."
628,2024-07-11 13:58:00.000000,2024-07-11 14:41:56.000000,Súkromná udalosť,Firemný teambuilding,44,"Veľký záujem verejnosti, vysoká účasť."
629,2024-07-02 12:31:00.000000,2024-07-02 13:19:52.000000,Vzdelávacie podujatie,Kurz finančnej gramotnosti,327,"Veľký záujem verejnosti, vysoká účasť."
630,2024-06-06 13:36:00.000000,2024-06-06 14:17:03.000000,Súkromná udalosť,Rodinné stretnutie v parku,63,Z bezpečnostných dôvodov boli prijaté opatrenia.
631,2025-01-13 16:05:00.000000,2025-01-13 16:46:19.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1841,Podujatie malo pozitívny ohlas v médiách.
632,2024-12-13 17:20:00.000000,2024-12-13 18:04:24.000000,Kultúrne podujatie,Stand-up comedy večer,1482,Podujatie malo pozitívny ohlas v médiách.
633,2024-04-22 08:12:00.000000,2024-04-22 09:01:00.000000,Neočakávané podujatie,Náhla evakuácia budovy,43,Počas podujatia došlo k nepredvídaným komplikáciám.
634,2024-04-29 08:29:00.000000,2024-04-29 09:15:36.000000,Kultúrne podujatie,Jazzový koncert v parku,268,Počas podujatia došlo k nepredvídaným komplikáciám.
635,2024-11-06 19:15:00.000000,2024-11-06 20:04:15.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,224,Z bezpečnostných dôvodov boli prijaté opatrenia.
636,2025-01-21 18:31:00.000000,2025-01-21 19:17:04.000000,Kultúrne podujatie,Výstava súčasného umenia,1293,Podujatie malo pozitívny ohlas v médiách.
637,2024-12-25 13:32:00.000000,2024-12-25 14:19:37.000000,Politické a spoločenské podujatie,Pochod za práva žien,1908,Počas podujatia došlo k nepredvídaným komplikáciám.
638,2024-06-25 13:57:00.000000,2024-06-25 14:42:25.000000,Kultúrne podujatie,Letný filmový festival,680,Z bezpečnostných dôvodov boli prijaté opatrenia.
639,2024-08-04 11:01:00.000000,2024-08-04 11:50:34.000000,Politické a spoločenské podujatie,Pochod za práva žien,1117,Nahlásené menšie technické problémy.
640,2024-03-29 10:30:00.000000,2024-03-29 11:15:10.000000,Mimoriadna udalosť,Policajná operácia v centre,659,Počas podujatia došlo k nepredvídaným komplikáciám.
641,2024-12-17 12:50:00.000000,2024-12-17 13:37:21.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,325,Nahlásené menšie technické problémy.
642,2024-06-03 14:50:00.000000,2024-06-03 15:39:44.000000,Neočakávané podujatie,Náhla evakuácia budovy,70,Podujatie malo pozitívny ohlas v médiách.
643,2024-06-10 16:31:00.000000,2024-06-10 17:14:08.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,77,Podujatie prebiehalo bez incidentov.
644,2024-02-22 17:35:00.000000,2024-02-22 18:16:08.000000,Kultúrne podujatie,Výstava súčasného umenia,877,Počas podujatia došlo k nepredvídaným komplikáciám.
645,2024-08-09 14:24:00.000000,2024-08-09 15:13:41.000000,Mimoriadna udalosť,Policajná operácia v centre,762,"Veľký záujem verejnosti, vysoká účasť."
646,2024-06-03 08:02:00.000000,2024-06-03 08:51:28.000000,Politické a spoločenské podujatie,Verejná diskusia s prezidentom,1840,Podujatie prebiehalo bez incidentov.
647,2024-09-30 09:23:00.000000,2024-09-30 10:11:16.000000,Náboženské a duchovné podujatie,Pútnická cesta do Ríma,178,Podujatie malo pozitívny ohlas v médiách.
648,2024-03-23 17:29:00.000000,2024-03-23 18:16:33.000000,Súkromná udalosť,Firemný teambuilding,65,"Veľký záujem verejnosti, vysoká účasť."
649,2024-06-06 17:53:00.000000,2024-06-06 18:42:48.000000,Verejná akcia,Mestská diskusia so starostom,729,Počas podujatia došlo k nepredvídaným komplikáciám.
650,2024-05-05 19:49:00.000000,2024-05-05 20:35:22.000000,Politické a spoločenské podujatie,Protest proti korupcii,2613,Podujatie prebiehalo bez incidentov.
651,2024-12-11 08:12:00.000000,2024-12-11 08:54:24.000000,Verejná akcia,Svetový deň dobrovoľníctva,906,"Veľký záujem verejnosti, vysoká účasť."
652,2024-04-25 13:47:00.000000,2024-04-25 14:29:37.000000,Súkromná udalosť,Svadobná hostina,40,Nahlásené menšie technické problémy.
653,2025-01-12 16:10:00.000000,2025-01-12 16:53:50.000000,Kultúrne podujatie,Literárna noc v knižnici,1016,Nahlásené menšie technické problémy.
654,2024-12-23 19:34:00.000000,2024-12-23 20:18:07.000000,Súkromná udalosť,Rodinné stretnutie v parku,82,Nahlásené menšie technické problémy.
655,2024-08-04 15:46:00.000000,2024-08-04 16:27:22.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,134,Z bezpečnostných dôvodov boli prijaté opatrenia.
656,2024-11-30 08:00:00.000000,2024-11-30 08:42:19.000000,Neočakávané podujatie,Havária vodovodného potrubia,89,"Veľký záujem verejnosti, vysoká účasť."
657,2024-05-31 15:21:00.000000,2024-05-31 16:09:22.000000,Mimoriadna udalosť,Výpadok komunikačných sietí,844,Z bezpečnostných dôvodov boli prijaté opatrenia.
658,2024-02-26 15:59:00.000000,2024-02-26 16:46:07.000000,Športové podujatie,Bežecká súťaž na 10 km,3932,Z bezpečnostných dôvodov boli prijaté opatrenia.
659,2025-01-20 10:28:00.000000,2025-01-20 11:13:13.000000,Kultúrne podujatie,Stand-up comedy večer,1163,"Veľký záujem verejnosti, vysoká účasť."
660,2024-05-04 14:02:00.000000,2024-05-04 14:44:29.000000,Mimoriadna udalosť,Hromadná dopravná nehoda,265,Z bezpečnostných dôvodov boli prijaté opatrenia.
661,2024-08-05 16:51:00.000000,2024-08-05 17:32:45.000000,Verejná akcia,Svetový deň dobrovoľníctva,154,Podujatie malo pozitívny ohlas v médiách.
662,2024-09-09 10:46:00.000000,2024-09-09 11:36:02.000000,Politické a spoločenské podujatie,Pochod za práva žien,2218,"Veľký záujem verejnosti, vysoká účasť."
663,2024-03-01 19:35:00.000000,2024-03-01 20:19:42.000000,Politické a spoločenské podujatie,Debata o klimatických zmenách,1296,Podujatie prebiehalo bez incidentov.
664,2024-02-15 19:42:00.000000,2024-02-15 20:25:25.000000,Vopred nahlásené podujatie,Bežecký maratón mestom,534,Z bezpečnostných dôvodov boli prijaté opatrenia.
665,2024-03-09 15:24:00.000000,2024-03-09 16:08:21.000000,Verejná akcia,Svetový deň dobrovoľníctva,981,Podujatie prebiehalo bez incidentov.
666,2024-11-30 15:30:00.000000,2024-11-30 16:18:34.000000,Mimoriadna udalosť,Policajná operácia v centre,724,"Veľký záujem verejnosti, vysoká účasť."
667,2024-06-18 17:11:00.000000,2024-06-18 18:00:18.000000,Kultúrne podujatie,Jazzový koncert v parku,905,Počas podujatia došlo k nepredvídaným komplikáciám.
668,2024-03-11 15:53:00.000000,2024-03-11 16:42:04.000000,Vopred nahlásené podujatie,Hudobný festival Starlight,839,Z bezpečnostných dôvodov boli prijaté opatrenia.
669,2024-02-15 09:42:00.000000,2024-02-15 10:31:09.000000,Mimoriadna udalosť,Zásah hasičov pri požiari,519,Podujatie malo pozitívny ohlas v médiách.
670,2024-06-15 17:57:00.000000,2024-06-15 18:40:30.000000,Verejná akcia,Pouličný trh a remeslá,954,Nahlásené menšie technické problémy.
671,2024-03-04 11:09:00.000000,2024-03-04 11:54:49.000000,Športové podujatie,Bežecká súťaž na 10 km,3681,Z bezpečnostných dôvodov boli prijaté opatrenia.
672,2024-12-08 09:49:00.000000,2024-12-08 10:36:31.000000,Športové podujatie,Bežecká súťaž na 10 km,1437,Podujatie prebiehalo bez incidentov.
673,2024-12-16 08:25:00.000000,2024-12-16 09:11:57.000000,Verejná akcia,Svetový deň dobrovoľníctva,457,Z bezpečnostných dôvodov boli prijaté opatrenia.
674,2024-07-31 14:46:00.000000,2024-07-31 15:35:46.000000,Politické a spoločenské podujatie,Tlačová konferencia vládneho predstaviteľa,2768,Podujatie prebiehalo bez incidentov.
675,2024-09-14 11:54:00.000000,2024-09-14 12:37:08.000000,Neočakávané podujatie,Náhly výpadok elektriny,138,Podujatie malo pozitívny ohlas v médiách.
676,2024-07-31 13:15:00.000000,2024-07-31 13:58:24.000000,Súkromná udalosť,Firemný teambuilding,11,Podujatie prebiehalo bez incidentov.
677,2024-11-29 08:32:00.000000,2024-11-29 09:17:06.000000,Vopred nahlásené podujatie,Otvorenie novej galérie,90,Nahlásené menšie technické problémy.
678,2024-08-21 15:58:00.000000,2024-08-21 16:40:54.000000,Verejná akcia,Mestská diskusia so starostom,744,Počas podujatia došlo k nepredvídaným komplikáciám.
